lon,lat,geometry,index_right,OBJECTID,GP_RTP,GP_REX,GP_RAV,GP_RRG,GP_RCY,GP_RSE,GP_RSI,GP_RSY,Shape_Length,gp_gripreg,dist_meters
22.75,-29.25,POINT (2207123.6607392575 -3589294.1441422063),477170.0,23486553.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.1749906520278924,3.0,141.5750662791442
22.75,-29.0,POINT (2207123.6607392575 -3561378.205842861),1508785.0,24518168.0,2.0,1.0,2.0,10.0,710.0,1.0,7.0,2006.0,3.5165345570086806,3.0,5161.122087932462
22.75,-28.75,POINT (2207123.6607392575 -3533395.7110365005),2204689.0,25214072.0,1.0,1.0,2.0,10.0,710.0,1.0,7.0,2006.0,2.3236423784671656,3.0,1851.2627605672094
22.75,-28.5,POINT (2207123.6607392575 -3505347.1915112073),1508776.0,24518159.0,2.0,1.0,2.0,10.0,710.0,1.0,7.0,2006.0,2.6152986688261577,3.0,689.7119284510064
22.75,-28.25,POINT (2207123.6607392575 -3477233.1800995516),477955.0,23487338.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.2170066662886433,3.0,4141.361350797275
22.75,-28.0,POINT (2207123.6607392575 -3449054.210668738),1508784.0,24518167.0,2.0,1.0,2.0,10.0,710.0,1.0,7.0,2006.0,0.35611530151550874,3.0,2181.430363343219
22.75,-27.75,POINT (2207123.6607392575 -3420810.8181106714),2204654.0,25214037.0,1.0,1.0,2.0,10.0,710.0,1.0,7.0,2006.0,3.56556173240021,3.0,3816.367366062304
22.75,-27.5,POINT (2207123.6607392575 -3392503.5383321065),478849.0,23488232.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.09450773422388957,3.0,3143.4636963340013
22.75,-27.25,POINT (2207123.6607392575 -3364132.9082447435),479219.0,23488602.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.3861587998871657,3.0,1126.1677961054484
22.75,-27.0,POINT (2207123.6607392575 -3335699.465755407),1508775.0,24518158.0,2.0,1.0,2.0,10.0,710.0,1.0,7.0,2006.0,0.5825381764902997,3.0,2161.27798417103
22.75,-26.75,POINT (2207123.6607392575 -3307203.7497562333),479394.0,23488777.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.30841776589028636,3.0,11514.313023442759
22.75,-26.5,POINT (2207123.6607392575 -3278646.30011479),480052.0,23489435.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.21234804498754128,3.0,1799.2254281369583
22.75,-26.25,POINT (2207123.6607392575 -3250027.657664359),480246.0,23489629.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.1467079408850437,3.0,11850.702856702506
22.75,-26.0,POINT (2207123.6607392575 -3221348.3641940816),480717.0,23490100.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.6258503652566166,3.0,20.63624101804132
22.75,-25.75,POINT (2207123.6607392575 -3192608.962439255),482789.0,23492172.0,3.0,1.0,2.0,10.0,72.0,2.0,31.0,0.0,0.27805388056905456,3.0,8655.089467748574
22.75,-25.5,POINT (2207123.6607392575 -3163809.9960715477),1509091.0,24518474.0,2.0,1.0,2.0,10.0,710.0,1.0,7.0,2006.0,2.759340217059745,3.0,2035.3821835407048
22.75,-25.25,POINT (2207123.6607392575 -3134952.0096892766),480796.0,23490179.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,1.4252628665890261,3.0,4775.779695016295
22.75,-25.0,POINT (2207123.6607392575 -3106035.5488077044),480796.0,23490179.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,1.4252628665890261,3.0,23534.99084828081
22.75,-24.75,POINT (2207123.6607392575 -3077061.1598493434),1508507.0,24517890.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,1.2736023088442827,3.0,49908.5615544776
22.75,-24.5,POINT (2207123.6607392575 -3048029.3901342712),1508579.0,24517962.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,0.160562155040966,3.0,39586.628169555814
22.75,-24.25,POINT (2207123.6607392575 -3018940.787870455),1508579.0,24517962.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,0.160562155040966,3.0,23495.07959423654
22.75,-24.0,POINT (2207123.6607392575 -2989795.902144152),1508597.0,24517980.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,3.1540238310326862,3.0,19052.99487335441
22.75,-23.75,POINT (2207123.6607392575 -2960595.2829102445),1508597.0,24517980.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,3.1540238310326862,3.0,5122.183976090512
22.75,-23.5,POINT (2207123.6607392575 -2931339.4809826445),1508597.0,24517980.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,3.1540238310326862,3.0,9033.043639631078
22.75,-23.25,POINT (2207123.6607392575 -2902029.048024705),1508597.0,24517980.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,3.1540238310326862,3.0,29950.371443381664
22.75,-23.0,POINT (2207123.6607392575 -2872664.5365396473),1508597.0,24517980.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,3.1540238310326862,3.0,46673.606298591476
22.75,-22.75,POINT (2207123.6607392575 -2843246.4998610155),1508597.0,24517980.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,3.1540238310326862,3.0,63233.03723846082
22.75,-22.5,POINT (2207123.6607392575 -2813775.4921431113),1508597.0,24517980.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,3.1540238310326862,3.0,79650.44147534591
22.75,-22.25,POINT (2207123.6607392575 -2784252.0683515025),1508597.0,24517980.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,3.1540238310326862,3.0,95892.01817026571
22.75,-22.0,POINT (2207123.6607392575 -2754676.7842535106),,,,,,,,,,,,,
22.75,-21.75,POINT (2207123.6607392575 -2725050.196408711),1508632.0,24518015.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,2.009674330522564,3.0,93006.56044295873
22.75,-21.5,POINT (2207123.6607392575 -2695372.8621594943),1508632.0,24518015.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,2.009674330522564,3.0,76253.82067133804
22.75,-21.25,POINT (2207123.6607392575 -2665645.3396216035),1508632.0,24518015.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,2.009674330522564,3.0,58466.5283191819
22.75,-21.0,POINT (2207123.6607392575 -2635868.18767469),1508632.0,24518015.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,2.009674330522564,3.0,38255.013399564006
22.75,-20.75,POINT (2207123.6607392575 -2606041.9659529077),1508632.0,24518015.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,2.009674330522564,3.0,21222.18603624976
22.75,16.25,POINT (2207123.6607392575 2030770.014194982),,,,,,,,,,,,,
22.75,16.5,POINT (2207123.6607392575 2061421.295942205),,,,,,,,,,,,,
22.75,17.5,POINT (2207123.6607392575 2183637.6461466555),,,,,,,,,,,,,
22.75,17.75,POINT (2207123.6607392575 2214091.6828648117),,,,,,,,,,,,,
22.75,18.0,POINT (2207123.6607392575 2244504.5586784654),,,,,,,,,,,,,
22.75,18.25,POINT (2207123.6607392575 2274875.704369247),,,,,,,,,,,,,
22.75,18.5,POINT (2207123.6607392575 2305204.5513432613),,,,,,,,,,,,,
22.75,18.75,POINT (2207123.6607392575 2335490.5316403294),,,,,,,,,,,,,
22.75,19.0,POINT (2207123.6607392575 2365733.0779431337),,,,,,,,,,,,,
22.75,19.25,POINT (2207123.6607392575 2395931.62358645),,,,,,,,,,,,,
22.75,19.5,POINT (2207123.6607392575 2426085.602566359),,,,,,,,,,,,,
22.75,19.75,POINT (2207123.6607392575 2456194.449549496),,,,,,,,,,,,,
22.75,20.0,POINT (2207123.6607392575 2486257.5998823233),,,,,,,,,,,,,
22.75,20.25,POINT (2207123.6607392575 2516274.4896003734),,,,,,,,,,,,,
22.75,20.5,POINT (2207123.6607392575 2546244.5554375723),,,,,,,,,,,,,
22.75,20.75,POINT (2207123.6607392575 2576167.2348355423),,,,,,,,,,,,,
22.75,21.0,POINT (2207123.6607392575 2606041.9659529096),,,,,,,,,,,,,
22.75,21.25,POINT (2207123.6607392575 2635868.187674688),,,,,,,,,,,,,
22.75,21.5,POINT (2207123.6607392575 2665645.339621602),,,,,,,,,,,,,
22.75,21.75,POINT (2207123.6607392575 2695372.8621594957),,,,,,,,,,,,,
22.75,22.0,POINT (2207123.6607392575 2725050.1964087137),,,,,,,,,,,,,
22.75,22.25,POINT (2207123.6607392575 2754676.784253508),,,,,,,,,,,,,
22.75,22.5,POINT (2207123.6607392575 2784252.0683515016),,,,,,,,,,,,,
22.75,22.75,POINT (2207123.6607392575 2813775.4921431127),,,,,,,,,,,,,
22.75,23.0,POINT (2207123.6607392575 2843246.4998610164),,,,,,,,,,,,,
22.75,23.25,POINT (2207123.6607392575 2872664.536539646),,,,,,,,,,,,,
22.75,23.5,POINT (2207123.6607392575 2902029.0480247047),,,,,,,,,,,,,
22.75,23.75,POINT (2207123.6607392575 2931339.4809826436),1489146.0,24498529.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,0.0025400862196862974,3.0,75611.2537055703
22.75,24.0,POINT (2207123.6607392575 2960595.282910242),1489146.0,24498529.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,0.0025400862196862974,3.0,52781.30506446367
22.75,24.25,POINT (2207123.6607392575 2989795.902144153),1489218.0,24498601.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,5.605790146340707,3.0,38197.166712716986
22.75,24.5,POINT (2207123.6607392575 3018940.787870457),1489218.0,24498601.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,5.605790146340707,3.0,29998.822331278734
22.75,24.75,POINT (2207123.6607392575 3048029.390134272),1489218.0,24498601.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,5.605790146340707,3.0,23412.58940669676
22.75,25.0,POINT (2207123.6607392575 3077061.1598493466),1489218.0,24498601.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,5.605790146340707,3.0,16386.266869789888
22.75,25.25,POINT (2207123.6607392575 3106035.548807706),1489218.0,24498601.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,5.605790146340707,3.0,6647.366171017741
22.75,25.5,POINT (2207123.6607392575 3134952.009689278),1489218.0,24498601.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,5.605790146340707,3.0,5992.596987651149
22.75,25.75,POINT (2207123.6607392575 3163809.99607155),1489218.0,24498601.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,5.605790146340707,3.0,30953.049064829822
22.75,26.0,POINT (2207123.6607392575 3192608.962439254),1489218.0,24498601.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,5.605790146340707,3.0,56251.517924444
22.75,26.25,POINT (2207123.6607392575 3221348.364194081),1489218.0,24498601.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,5.605790146340707,3.0,80176.45185831368
22.75,26.5,POINT (2207123.6607392575 3250027.6576643577),1489218.0,24498601.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,5.605790146340707,3.0,88253.71212658509
22.75,26.75,POINT (2207123.6607392575 3278646.3001147923),1489218.0,24498601.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,5.605790146340707,3.0,96201.29898043582
22.75,27.0,POINT (2207123.6607392575 3307203.749756232),,,,,,,,,,,,,
22.75,27.25,POINT (2207123.6607392575 3335699.4657554096),,,,,,,,,,,,,
22.75,27.5,POINT (2207123.6607392575 3364132.9082447425),,,,,,,,,,,,,
22.75,27.75,POINT (2207123.6607392575 3392503.5383321075),,,,,,,,,,,,,
22.75,28.0,POINT (2207123.6607392575 3420810.818110673),,,,,,,,,,,,,
22.75,28.25,POINT (2207123.6607392575 3449054.2106687403),,,,,,,,,,,,,
22.75,28.5,POINT (2207123.6607392575 3477233.1800995516),,,,,,,,,,,,,
22.75,28.75,POINT (2207123.6607392575 3505347.191511207),,,,,,,,,,,,,
22.75,29.0,POINT (2207123.6607392575 3533395.711036501),,,,,,,,,,,,,
22.75,29.25,POINT (2207123.6607392575 3561378.205842858),,,,,,,,,,,,,
22.75,29.5,POINT (2207123.6607392575 3589294.144142208),,,,,,,,,,,,,
22.75,29.75,POINT (2207123.6607392575 3617142.9952009427),,,,,,,,,,,,,
22.75,30.0,POINT (2207123.6607392575 3644924.229349858),,,,,,,,,,,,,
22.75,30.25,POINT (2207123.6607392575 3672637.317994114),,,,,,,,,,,,,
22.75,30.5,POINT (2207123.6607392575 3700281.733623195),,,,,,,,,,,,,
22.75,30.75,POINT (2207123.6607392575 3727856.9498209287),1489322.0,24498705.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,3.854711609164889,3.0,93360.27834486452
22.75,31.0,POINT (2207123.6607392575 3755362.4412754816),1489322.0,24498705.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,3.854711609164889,3.0,67344.23329030084
22.75,31.25,POINT (2207123.6607392575 3782797.6837893697),1489322.0,24498705.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,3.854711609164889,3.0,42575.929171595955
22.75,31.5,POINT (2207123.6607392575 3810162.1542895245),1489322.0,24498705.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,3.854711609164889,3.0,18031.758112288662
22.75,31.75,POINT (2207123.6607392575 3837455.3308373215),1489322.0,24498705.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,3.854711609164889,3.0,6445.739658465903
22.75,32.0,POINT (2207123.6607392575 3864676.6926386477),1489322.0,24498705.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,3.854711609164889,3.0,31543.73886360084
22.75,32.25,POINT (2207123.6607392575 3891825.7200540053),436871.0,23446254.0,3.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,1.9247943947495492,3.0,14410.830610643063
23.0,-33.25,POINT (2231245.230801982 -4026467.736053745),1508813.0,24518196.0,2.0,1.0,2.0,10.0,710.0,1.0,7.0,2006.0,0.975813340814163,3.0,3004.645014981817
23.0,-33.0,POINT (2231245.230801982 -3999688.134042359),475246.0,23484629.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.2183896127741774,3.0,144.32341130445275
23.0,-32.75,POINT (2231245.230801982 -3972833.617120302),1509029.0,24518412.0,2.0,1.0,2.0,10.0,710.0,1.0,7.0,2006.0,0.6433553368292428,3.0,854.4819613242032
23.0,-32.5,POINT (2231245.230801982 -3945904.6990023726),475506.0,23484889.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.20341477475769104,3.0,466.86051018569333
23.0,-32.25,POINT (2231245.230801982 -3918901.894608584),475607.0,23484990.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.5546774007673558,3.0,3022.2930834771805
23.0,-32.0,POINT (2231245.230801982 -3891825.7200540053),475705.0,23485088.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.3100293190903127,3.0,3597.1924918118116
23.0,-31.75,POINT (2231245.230801982 -3864676.6926386477),2204637.0,25214020.0,1.0,1.0,2.0,10.0,710.0,1.0,7.0,2006.0,4.46372018719923,3.0,1007.199607739775
23.0,-31.5,POINT (2231245.230801982 -3837455.3308373215),2204651.0,25214034.0,1.0,1.0,2.0,10.0,710.0,1.0,7.0,2006.0,4.192218737360793,3.0,2317.3811490573626
23.0,-31.25,POINT (2231245.230801982 -3810162.154289526),2204651.0,25214034.0,1.0,1.0,2.0,10.0,710.0,1.0,7.0,2006.0,4.192218737360793,3.0,1123.9701707127433
23.0,-31.0,POINT (2231245.230801982 -3782797.6837893673),2204651.0,25214034.0,1.0,1.0,2.0,10.0,710.0,1.0,7.0,2006.0,4.192218737360793,3.0,19.10294275582652
23.0,-30.75,POINT (2231245.230801982 -3755362.4412754825),476253.0,23485636.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.3294502369606767,3.0,3196.110653167038
23.0,-30.5,POINT (2231245.230801982 -3727856.9498209287),1508777.0,24518160.0,2.0,1.0,2.0,10.0,710.0,1.0,7.0,2006.0,1.5601683892308802,3.0,5439.27906952743
23.0,-30.25,POINT (2231245.230801982 -3700281.7336231954),476427.0,23485810.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.3421891496147532,3.0,2078.8470675285816
23.0,-30.0,POINT (2231245.230801982 -3672637.317994114),476643.0,23486026.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.21926261092696941,3.0,4826.709863226016
23.0,-29.75,POINT (2231245.230801982 -3644924.229349858),476804.0,23486187.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.3498868088721323,3.0,10994.864233860424
23.0,-29.5,POINT (2231245.230801982 -3617142.995200945),1508763.0,24518146.0,2.0,1.0,2.0,10.0,710.0,1.0,7.0,2006.0,1.7378222201311957,3.0,2733.012436735942
23.0,-29.25,POINT (2231245.230801982 -3589294.1441422063),477129.0,23486512.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.6684508749258684,3.0,3001.5615453751507
23.0,-29.0,POINT (2231245.230801982 -3561378.205842861),477169.0,23486552.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.41205893601798216,3.0,1016.9369483292129
23.0,-28.75,POINT (2231245.230801982 -3533395.7110365005),2204702.0,25214085.0,1.0,1.0,2.0,10.0,710.0,1.0,7.0,2006.0,0.14072813524672925,3.0,836.0403075680042
23.0,-28.5,POINT (2231245.230801982 -3505347.1915112073),1508785.0,24518168.0,2.0,1.0,2.0,10.0,710.0,1.0,7.0,2006.0,3.5165345570086806,3.0,6493.531844088821
23.0,-28.25,POINT (2231245.230801982 -3477233.1800995516),1508491.0,24517874.0,2.0,1.0,2.0,10.0,710.0,1.0,7.0,2006.0,0.6614312147426101,3.0,4939.319551949048
23.0,-28.0,POINT (2231245.230801982 -3449054.210668738),1508785.0,24518168.0,2.0,1.0,2.0,10.0,710.0,1.0,7.0,2006.0,3.5165345570086806,3.0,4237.683064814128
23.0,-27.75,POINT (2231245.230801982 -3420810.8181106714),478640.0,23488023.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.21310730822106072,3.0,3436.6530456262544
23.0,-27.5,POINT (2231245.230801982 -3392503.5383321065),2204654.0,25214037.0,1.0,1.0,2.0,10.0,710.0,1.0,7.0,2006.0,3.56556173240021,3.0,2620.957896155461
23.0,-27.25,POINT (2231245.230801982 -3364132.9082447435),479065.0,23488448.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.1129158270818776,3.0,591.0667399567761
23.0,-27.0,POINT (2231245.230801982 -3335699.465755407),479420.0,23488803.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.29417065624188043,3.0,667.8247693577036
23.0,-26.75,POINT (2231245.230801982 -3307203.7497562333),479428.0,23488811.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.306471357921235,3.0,5612.421848752467
23.0,-26.5,POINT (2231245.230801982 -3278646.30011479),479993.0,23489376.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.2891421421218799,3.0,8182.84449870329
23.0,-26.25,POINT (2231245.230801982 -3250027.657664359),480547.0,23489930.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.4279834305546753,3.0,639.8897373765005
23.0,-26.0,POINT (2231245.230801982 -3221348.3641940816),480563.0,23489946.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.31483201131156574,3.0,16646.492389903397
23.0,-25.75,POINT (2231245.230801982 -3192608.962439255),1509091.0,24518474.0,2.0,1.0,2.0,10.0,710.0,1.0,7.0,2006.0,2.759340217059745,3.0,583.2674578357035
23.0,-25.5,POINT (2231245.230801982 -3163809.9960715477),482822.0,23492205.0,3.0,1.0,2.0,10.0,72.0,2.0,31.0,0.0,0.5045064239905435,3.0,4758.371264755026
23.0,-25.25,POINT (2231245.230801982 -3134952.0096892766),481226.0,23490609.0,3.0,1.0,0.0,10.0,710.0,0.0,7.0,2006.0,0.4731165876196077,3.0,5707.497591693163
23.0,-25.0,POINT (2231245.230801982 -3106035.5488077044),1508507.0,24517890.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,1.2736023088442827,3.0,17718.914881777317
23.0,-24.75,POINT (2231245.230801982 -3077061.1598493434),1508516.0,24517899.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,0.5711352599333122,3.0,30104.68443525684
23.0,-24.5,POINT (2231245.230801982 -3048029.3901342712),1508579.0,24517962.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,0.160562155040966,3.0,32002.57997505541
23.0,-24.25,POINT (2231245.230801982 -3018940.787870455),1508579.0,24517962.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,0.160562155040966,3.0,2983.5124980392707
23.0,-24.0,POINT (2231245.230801982 -2989795.902144152),1508597.0,24517980.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,3.1540238310326862,3.0,988.0385491815316
23.0,-23.75,POINT (2231245.230801982 -2960595.2829102445),1508597.0,24517980.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,3.1540238310326862,3.0,16049.275947775845
23.0,-23.5,POINT (2231245.230801982 -2931339.4809826445),1508597.0,24517980.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,3.1540238310326862,3.0,30006.45725507976
23.0,-23.25,POINT (2231245.230801982 -2902029.048024705),1508597.0,24517980.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,3.1540238310326862,3.0,46914.784266307826
23.0,-21.0,POINT (2231245.230801982 -2635868.18767469),1508632.0,24518015.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,2.009674330522564,3.0,57380.644161848686
23.0,-20.75,POINT (2231245.230801982 -2606041.9659529077),1508632.0,24518015.0,2.0,1.0,2.0,10.0,72.0,1.0,31.0,0.0,2.009674330522564,3.0,43051.42737426286
23.0,16.5,POINT (2231245.230801982 2061421.295942205),,,,,,,,,,,,,
23.0,16.75,POINT (2231245.230801982 2092034.2719245078),,,,,,,,,,,,,
23.0,17.5,POINT (2231245.230801982 2183637.6461466555),,,,,,,,,,,,,
23.0,17.75,POINT (2231245.230801982 2214091.6828648117),,,,,,,,,,,,,
23.0,18.0,POINT (2231245.230801982 2244504.5586784654),,,,,,,,,,,,,
23.0,18.25,POINT (2231245.230801982 2274875.704369247),,,,,,,,,,,,,
23.0,18.5,POINT (2231245.230801982 2305204.5513432613),,,,,,,,,,,,,
23.0,18.75,POINT (2231245.230801982 2335490.5316403294),,,,,,,,,,,,,
23.0,19.0,POINT (2231245.230801982 2365733.0779431337),,,,,,,,,,,,,
23.0,19.25,POINT (2231245.230801982 2395931.62358645),,,,,,,,,,,,,
23.0,19.5,POINT (2231245.230801982 2426085.602566359),,,,,,,,,,,,,
23.0,19.75,POINT (2231245.230801982 2456194.449549496),,,,,,,,,,,,,
23.0,20.0,POINT (2231245.230801982 2486257.5998823233),,,,,,,,,,,,,
23.0,20.25,POINT (2231245.230801982 2516274.4896003734),,,,,,,,,,,,,
23.0,20.5,POINT (2231245.230801982 2546244.5554375723),,,,,,,,,,,,,
23.0,20.75,POINT (2231245.230801982 2576167.2348355423),,,,,,,,,,,,,
23.0,21.0,POINT (2231245.230801982 2606041.9659529096),,,,,,,,,,,,,
23.0,21.25,POINT (2231245.230801982 2635868.187674688),,,,,,,,,,,,,
23.0,21.5,POINT (2231245.230801982 2665645.339621602),,,,,,,,,,,,,
23.0,21.75,POINT (2231245.230801982 2695372.8621594957),,,,,,,,,,,,,
23.0,22.0,POINT (2231245.230801982 2725050.1964087137),,,,,,,,,,,,,
23.0,22.25,POINT (2231245.230801982 2754676.784253508),,,,,,,,,,,,,
23.0,22.5,POINT (2231245.230801982 2784252.0683515016),,,,,,,,,,,,,
23.0,22.75,POINT (2231245.230801982 2813775.4921431127),,,,,,,,,,,,,
23.0,23.0,POINT (2231245.230801982 2843246.4998610164),,,,,,,,,,,,,
23.0,23.25,POINT (2231245.230801982 2872664.536539646),,,,,,,,,,,,,
23.0,23.5,POINT (2231245.230801982 2902029.0480247047),435790.0,23445173.0,3.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,0.012426081624180168,3.0,94949.05295282442
23.0,23.75,POINT (2231245.230801982 2931339.4809826436),435790.0,23445173.0,3.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,0.012426081624180168,3.0,66217.15818930809
23.0,24.0,POINT (2231245.230801982 2960595.282910242),435790.0,23445173.0,3.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,0.012426081624180168,3.0,38408.2773238988
23.0,24.25,POINT (2231245.230801982 2989795.902144153),1489152.0,24498535.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,0.0007148517503104738,3.0,15650.608487395773
23.0,24.5,POINT (2231245.230801982 3018940.787870457),1489218.0,24498601.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,5.605790146340707,3.0,6409.7849988081725
23.0,24.75,POINT (2231245.230801982 3048029.390134272),1489218.0,24498601.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,5.605790146340707,3.0,685.8817041070376
23.0,25.0,POINT (2231245.230801982 3077061.1598493466),1489218.0,24498601.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,5.605790146340707,3.0,6663.0078009508625
23.0,25.25,POINT (2231245.230801982 3106035.548807706),1489218.0,24498601.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,5.605790146340707,3.0,16355.355580937725
23.0,25.5,POINT (2231245.230801982 3134952.009689278),1489218.0,24498601.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,5.605790146340707,3.0,24128.22470071307
23.0,25.75,POINT (2231245.230801982 3163809.99607155),1489218.0,24498601.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,5.605790146340707,3.0,43547.94816841084
23.0,26.0,POINT (2231245.230801982 3192608.962439254),1489218.0,24498601.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,5.605790146340707,3.0,67148.28576158344
23.0,26.25,POINT (2231245.230801982 3221348.364194081),1489218.0,24498601.0,2.0,0.0,0.0,7.0,434.0,0.0,33.0,2011.0,5.605790146340707,3.0,92517.52244550236
23.0,26.5,POINT (2231245.230801982 3250027.6576643577),,,,,,,,,,,,,
23.0,26.75,POINT (2231245.230801982 3278646.3001147923),,,,,,,,,,,,,
23.0,27.0,POINT (2231245.230801982 3307203.749756232),,,,,,,,,,,,,
23.0,27.25,POINT (2231245.230801982 3335699.4657554096),,,,,,,,,,,,,
23.0,27.5,POINT (2231245.230801982 3364132.9082447425),,,,,,,,,,,,,
23.0,27.75,POINT (2231245.230801982 3392503.5383321075),,,,,,,,,,,,,
23.0,28.0,POINT (2231245.230801982 3420810.818110673),,,,,,,,,,,,,
23.0,28.25,POINT (2231245.230801982 3449054.2106687403),,,,,,,,,,,,,
23.0,28.5,POINT (2231245.230801982 3477233.1800995516),,,,,,,,,,,,,
23.0,28.75,POINT (2231245.230801982 3505347.191511207),,,,,,,,,,,,,
23.0,29.0,POINT (2231245.230801982 3533395.711036501),,,,,,,,,,,,,
23.0,29.25,POINT (2231245.230801982 3561378.205842858),,,,,,,,,,,,,
23.0,29.5,POINT (2231245.230801982 3589294.144142208),,,,,,,,,,,,,
