lon,lat,cap_mid,annual_cf
-117.75,37.25,0.017,0.025
-117.75,37.5,0.679,0.049
-117.75,37.75,1.38,0.041
-117.75,38,1.49,0.044
-117.75,38.25,1.471,0.073
-117.75,38.5,1.442,0.104
-117.75,38.75,1.225,0.089
-117.75,39,1.016,0.062
-117.75,39.25,0.971,0.063
-117.75,39.5,0.921,0.043
-117.75,39.75,1.159,0.036
-117.75,40,0.755,0.035
-117.75,40.25,1.164,0.032
-117.75,40.5,1.168,0.039
-117.75,40.75,1.457,0.047
-117.75,41,1.129,0.052
-117.75,41.25,1.225,0.052
-117.75,41.5,1.078,0.045
-117.75,41.75,0.75,0.061
-117.75,42,1.314,0.087
-117.75,42.25,1.225,0.116
-117.75,42.5,1.271,0.141
-117.75,42.75,1.286,0.133
-117.75,43,1.182,0.137
-117.75,43.25,0.635,0.157
-117.75,43.5,1.107,0.155
-117.75,43.75,1.243,0.12
-117.75,44,1.422,0.091
-117.5,34.5,0.981,0.055
-117.5,34.75,1.371,0.17
-117.5,35,1.51,0.235
-117.5,35.25,1.452,0.201
-117.5,35.5,1.028,0.11
-117.5,35.75,1.686,0.048
-117.5,36,1.226,0.048
-117.5,36.25,0.92,0.036
-117.5,36.5,0.109,0.016
-117.5,36.75,0,0.011
-117.5,37,0,0.03
-117.5,37.25,0.091,0.052
-117.5,37.5,1.383,0.077
-117.5,37.75,1.389,0.068
-117.5,38,1.458,0.067
-117.5,38.25,1.45,0.084
-117.5,38.5,1.451,0.1
-117.5,38.75,0.701,0.071
-117.5,39.25,0.878,0.053
-117.5,39.5,1.368,0.057
-117.5,39.75,1.205,0.056
-117.5,40,1.287,0.043
-117.5,40.25,1.137,0.038
-117.5,40.5,1.372,0.044
-117.5,40.75,1.283,0.051
-117.5,41,1.353,0.049
-117.5,41.25,1.435,0.047
-117.5,41.5,1.359,0.06
-117.5,41.75,1.293,0.088
-117.5,42,1.328,0.137
-117.5,42.25,0.808,0.174
-117.5,42.5,1.168,0.175
-117.5,42.75,1.176,0.16
-117.5,43,1.141,0.141
-117.5,43.25,0.76,0.15
-117.5,43.5,0.495,0.126
-117.5,43.75,0.923,0.104
-117.5,44,1.219,0.089
-117.5,44.25,1.232,0.097
-117.25,34.75,1.431,0.16
-117.25,35,1.503,0.232
-117.25,35.25,1.284,0.21
-117.25,35.5,1.466,0.115
-117.25,35.75,1.468,0.042
-117.25,36,0.665,0.036
-117.25,36.25,0.235,0.027
-117.25,36.5,0.001,0.012
-117.25,36.75,0,0.02
-117.25,37,0,0.055
-117.25,37.25,0.622,0.088
-117.25,37.5,1.426,0.103
-117.25,37.75,1.416,0.097
-117.25,38,1.526,0.097
-117.25,38.25,1.45,0.093
-117.25,38.5,1.334,0.078
-117.25,38.75,1.084,0.058
-117.25,39,1.384,0.035
-117.25,39.25,1.098,0.036
-117.25,39.5,0.866,0.062
-117.25,39.75,1.216,0.067
-117.25,40,1.24,0.053
-117.25,40.25,1.25,0.047
-117.25,40.5,1.412,0.053
-117.25,40.75,1.312,0.054
-117.25,41,1.393,0.053
-117.25,41.25,1.443,0.063
-117.25,41.5,1.311,0.084
-117.25,41.75,0.815,0.135
-117.25,42,1.378,0.192
-117.25,42.25,0.441,0.202
-117.25,42.5,0.461,0.194
-117.25,42.75,1.133,0.166
-117.25,43,1.223,0.153
-117.25,43.25,1.282,0.127
-117.25,43.5,1.242,0.108
-117.25,43.75,1.022,0.094
-117.25,44,0.71,0.09
-117.25,44.25,1.215,0.093
-117,34.5,1.257,0.064
-117,34.75,1.487,0.153
-117,35,1.38,0.217
-117,35.25,1.541,0.216
-117,35.5,1.512,0.123
-117,35.75,0.932,0.044
-117,36,0.066,0.028
-117,36.25,0,0.021
-117,36.5,0.039,0.012
-117,36.75,0.133,0.025
-117,37,0.743,0.101
-117,37.25,1.434,0.13
-117,37.5,1.448,0.116
-117,37.75,1.452,0.137
-117,38,1.444,0.136
-117,38.25,1.353,0.114
-117,38.5,0.967,0.084
-117,38.75,0.965,0.059
-117,39,0.873,0.034
-117,39.25,0.969,0.032
-117,39.5,1.273,0.063
-117,39.75,1.13,0.071
-117,40,1.153,0.068
-117,40.25,1.297,0.06
-117,40.75,1.319,0.054
-117,41,1.428,0.061
-117,41.25,1.413,0.076
-117,41.5,0.962,0.131
-117,41.75,1.385,0.21
-117,42,1.378,0.235
-117,42.25,0.53,0.207
-117,42.5,0.58,0.187
-117,42.75,0.575,0.171
-117,43,0.937,0.163
-117,43.25,0.987,0.138
-117,43.5,1.239,0.104
-117,43.75,0.082,0.101
-117,44,0.525,0.099
-117,44.25,0.752,0.083
-117,44.5,1.247,0.04
-116.75,31.75,0.743,0.11
-116.75,34,0.589,0.021
-116.75,34.5,1.289,0.089
-116.75,34.75,1.265,0.136
-116.75,35,1.414,0.19
-116.75,35.25,1.723,0.191
-116.75,35.5,1.524,0.109
-116.75,35.75,0.755,0.041
-116.75,36,0,0.034
-116.75,36.25,0.064,0.03
-116.75,36.5,0.373,0.027
-116.75,36.75,1.073,0.048
-116.75,37,1.404,0.128
-116.75,37.25,1.46,0.155
-116.75,37.5,1.465,0.139
-116.75,37.75,1.476,0.153
-116.75,38,1.315,0.134
-116.75,38.25,1.334,0.112
-116.75,38.5,0.914,0.092
-116.75,39,0.745,0.06
-116.75,39.25,1.191,0.062
-116.75,39.5,1.143,0.076
-116.75,39.75,0.993,0.071
-116.75,40,1.301,0.07
-116.75,40.25,1.177,0.06
-116.75,40.5,1.396,0.048
-116.75,40.75,1.323,0.055
-116.75,41,1.374,0.073
-116.75,41.25,1.405,0.095
-116.75,41.5,1.406,0.131
-116.75,41.75,1.385,0.193
-116.75,42,1.106,0.199
-116.75,42.25,1.044,0.182
-116.75,42.5,0.909,0.191
-116.75,42.75,0.794,0.162
-116.75,43,0.935,0.123
-116.75,43.25,1.121,0.105
-116.75,43.5,0.553,0.105
-116.75,43.75,0.133,0.111
-116.75,44,0.886,0.093
-116.75,44.25,1.427,0.076
-116.75,44.5,1.216,0.042
-116.5,31.5,1.267,0.08
-116.5,33.25,0.621,0.032
-116.5,33.5,0.327,0.043
-116.5,33.75,0.072,0.032
-116.5,34,0.789,0.035
-116.5,34.25,0.906,0.06
-116.5,34.5,1.769,0.076
-116.5,34.75,1.471,0.11
-116.5,35,0.518,0.127
-116.5,35.25,0.92,0.116
-116.5,35.5,1.499,0.067
-116.5,35.75,0.423,0.045
-116.5,36,0.462,0.043
-116.5,36.25,0.311,0.078
-116.5,36.5,1.139,0.07
-116.5,36.75,1.491,0.066
-116.5,37,1.352,0.136
-116.5,37.25,1.22,0.16
-116.5,37.5,1.325,0.147
-116.5,37.75,1.365,0.151
-116.5,38,0.726,0.111
-116.5,38.25,1.221,0.096
-116.5,38.5,0.762,0.092
-116.5,39,0.736,0.083
-116.5,39.25,0.739,0.084
-116.5,39.5,1.064,0.087
-116.5,39.75,1.427,0.087
-116.5,40,0.792,0.078
-116.5,40.25,1.36,0.063
-116.5,40.5,1.346,0.052
-116.5,40.75,1.465,0.061
-116.5,41,1.349,0.081
-116.5,41.25,1.313,0.09
-116.5,41.5,1.278,0.118
-116.5,41.75,1.29,0.16
-116.5,42,1.332,0.184
-116.5,42.25,1.18,0.212
-116.5,42.5,1.117,0.218
-116.5,42.75,1.293,0.18
-116.5,43,1.353,0.113
-116.5,43.25,0.614,0.124
-116.5,43.5,0.194,0.145
-116.5,43.75,0.388,0.092
-116.5,44.25,1.252,0.059
-116.5,44.5,1.126,0.041
-116.5,44.75,0.862,0.021
-116.25,31,0.484,0.118
-116.25,31.25,1.356,0.066
-116.25,31.5,1.297,0.046
-116.25,32.75,0.89,0.101
-116.25,33,1.134,0.062
-116.25,33.25,1.602,0.023
-116.25,33.5,0.73,0.029
-116.25,33.75,0.887,0.029
-116.25,34,0.381,0.043
-116.25,34.25,1.056,0.059
-116.25,34.5,1.824,0.081
-116.25,34.75,0.744,0.083
-116.25,35,0.023,0.073
-116.25,35.25,0.577,0.062
-116.25,35.5,0.829,0.053
-116.25,35.75,0.36,0.044
-116.25,36,0.719,0.06
-116.25,36.25,0.606,0.099
-116.25,36.5,1.429,0.097
-116.25,36.75,1.459,0.093
-116.25,37,1.437,0.134
-116.25,37.25,1.307,0.153
-116.25,37.5,1.019,0.138
-116.25,37.75,1.408,0.129
-116.25,38,0.617,0.092
-116.25,38.25,1.02,0.084
-116.25,38.5,0.779,0.083
-116.25,38.75,1.331,0.1
-116.25,39,0.737,0.102
-116.25,39.25,1.163,0.099
-116.25,39.5,1.035,0.095
-116.25,39.75,1.13,0.095
-116.25,40,1.073,0.084
-116.25,40.25,1.139,0.069
-116.25,40.5,1.443,0.067
-116.25,40.75,1.416,0.074
-116.25,41,1.485,0.09
-116.25,41.25,1.311,0.1
-116.25,41.5,1.124,0.095
-116.25,41.75,0.963,0.116
-116.25,42,0.952,0.176
-116.25,42.25,1.195,0.259
-116.25,42.5,1.317,0.262
-116.25,42.75,0.482,0.159
-116.25,43,1.19,0.13
-116.25,43.25,0.08,0.183
-116.25,43.5,1.043,0.168
-116.25,43.75,0.843,0.068
-116,30.75,1.041,0.113
-116,31,1.326,0.042
-116,31.25,1.324,0.048
-116,32.75,1.893,0.093
-116,33,2.029,0.07
-116,33.25,1.809,0.028
-116,33.5,0.688,0.03
-116,33.75,0.634,0.04
-116,34,0.043,0.043
-116,34.25,1.483,0.062
-116,34.5,1.297,0.083
-116,34.75,0.301,0.078
-116,35,0.023,0.052
-116,35.25,0.017,0.066
-116,35.5,0.728,0.072
-116,35.75,0.176,0.054
-116,36,0.733,0.064
-116,36.25,1.46,0.084
-116,36.5,0.474,0.082
-116,36.75,0.986,0.086
-116,37,0.686,0.118
-116,37.25,0.817,0.145
-116,37.5,1.416,0.116
-116,37.75,1.369,0.114
-116,38,1.304,0.103
-116,38.25,1.118,0.092
-116,38.5,1.146,0.094
-116,38.75,1.345,0.112
-116,39,1.332,0.131
-116,39.25,1.215,0.114
-116,39.5,1.168,0.099
-116,39.75,0.914,0.095
-116,40,1.11,0.078
-116,40.25,1.46,0.072
-116,40.5,1.365,0.077
-116,40.75,1.343,0.082
-116,41,1.402,0.092
-116,41.25,1.381,0.093
-116,41.5,1.26,0.077
-116,41.75,1.176,0.096
-116,42,1.134,0.166
-116,42.25,1.334,0.265
-116,42.5,1.33,0.247
-116,42.75,1.351,0.156
-116,43,0.651,0.151
-116,43.25,0.554,0.214
-116,43.5,1.536,0.121
-115.75,30,0.004,0.243
-115.75,30.25,1.704,0.159
-115.75,30.5,1.536,0.089
-115.75,30.75,1.399,0.04
-115.75,31.5,1.261,0.063
-115.75,32,1.434,0.028
-115.75,32.25,1.669,0.02
-115.75,32.5,0.647,0.027
-115.75,32.75,0.931,0.073
-115.75,33,0.485,0.075
-115.75,33.25,0.245,0.041
-115.75,33.5,1.242,0.047
-115.75,33.75,0.908,0.054
-115.75,34,0.207,0.064
-115.75,34.25,0.478,0.058
-115.75,34.5,0.51,0.059
-115.75,34.75,0.335,0.052
-115.75,35,0.052,0.054
-115.75,35.25,0.026,0.089
-115.75,35.5,0.348,0.08
-115.75,35.75,0.568,0.06
-115.75,36,1.196,0.057
-115.75,36.25,0.357,0.053
-115.75,36.5,0.346,0.046
-115.75,36.75,0.909,0.043
-115.75,37,0.188,0.067
-115.75,37.25,0.294,0.117
-115.75,37.5,1.334,0.102
-115.75,37.75,1.259,0.104
-115.75,38,0.522,0.093
-115.75,38.25,0.217,0.066
-115.75,38.5,1.444,0.073
-115.75,38.75,1.623,0.099
-115.75,39,1.412,0.138
-115.75,39.25,1.119,0.131
-115.75,39.5,1.329,0.096
-115.75,39.75,1.341,0.066
-115.75,40,1.054,0.064
-115.75,40.25,0.771,0.06
-115.75,40.5,1.118,0.063
-115.75,40.75,1.324,0.079
-115.75,41,1.401,0.087
-115.75,41.25,1.372,0.095
-115.75,41.5,1.378,0.079
-115.75,41.75,1.253,0.095
-115.75,42,1.072,0.157
-115.75,42.25,1.16,0.25
-115.75,42.5,0.866,0.246
-115.75,42.75,1.288,0.176
-115.75,43,0.655,0.202
-115.75,43.25,0.861,0.156
-115.5,29.75,0,0.236
-115.5,30,0,0.183
-115.5,30.25,1.554,0.128
-115.5,30.5,1.497,0.06
-115.5,30.75,0.979,0.026
-115.5,31.25,1.008,0.03
-115.5,31.5,1.421,0.056
-115.5,31.75,1.564,0.052
-115.5,32,1.823,0.037
-115.5,32.25,1.36,0.03
-115.5,32.5,1.102,0.034
-115.5,32.75,0.287,0.086
-115.5,33,0.265,0.095
-115.5,33.25,0.973,0.07
-115.5,33.5,1.579,0.07
-115.5,33.75,0.768,0.069
-115.5,34,0.961,0.056
-115.5,34.25,0.132,0.048
-115.5,34.5,0.253,0.047
-115.5,34.75,0.073,0.07
-115.5,35,0.065,0.094
-115.5,35.25,0.147,0.12
-115.5,35.5,0.37,0.085
-115.5,35.75,1.434,0.066
-115.5,36,1.183,0.054
-115.5,36.25,0.339,0.048
-115.5,36.5,0.302,0.046
-115.5,36.75,0.205,0.037
-115.5,37,0.307,0.046
-115.5,37.25,0.288,0.09
-115.5,37.5,1.248,0.095
-115.5,37.75,0.464,0.102
-115.5,38,0,0.094
-115.5,38.25,0.085,0.069
-115.5,38.5,0.576,0.073
-115.5,38.75,0.785,0.083
-115.5,39,0.445,0.116
-115.5,39.25,0.412,0.138
-115.5,39.5,0.837,0.108
-115.5,39.75,1.221,0.073
-115.5,40,1.081,0.067
-115.5,40.25,0.953,0.056
-115.5,40.5,1.098,0.045
-115.5,41,1.224,0.086
-115.5,41.25,1.342,0.093
-115.5,41.5,1.369,0.09
-115.5,41.75,0.887,0.1
-115.5,42,0.602,0.15
-115.5,42.25,1.209,0.241
-115.5,42.5,1.413,0.253
-115.5,42.75,1.614,0.214
-115.5,43,1.142,0.203
-115.5,43.25,1.093,0.135
-115.25,29.75,0,0.195
-115.25,30,0,0.203
-115.25,30.25,1.565,0.165
-115.25,30.5,1.351,0.06
-115.25,30.75,1.248,0.016
-115.25,31,1.454,0.013
-115.25,31.25,1.41,0.027
-115.25,31.5,1.445,0.056
-115.25,31.75,1.385,0.068
-115.25,32,0.726,0.063
-115.25,32.25,0.21,0.053
-115.25,32.5,0.034,0.073
-115.25,32.75,0.697,0.132
-115.25,33,1.77,0.137
-115.25,33.25,1.331,0.124
-115.25,33.5,1.345,0.099
-115.25,33.75,1.197,0.08
-115.25,34,0.629,0.064
-115.25,34.25,1.073,0.058
-115.25,34.5,0.637,0.07
-115.25,34.75,0.002,0.119
-115.25,35,0.027,0.154
-115.25,35.25,0.192,0.156
-115.25,35.5,0.721,0.1
-115.25,35.75,0.994,0.075
-115.25,36,0.901,0.062
-115.25,36.25,0.333,0.07
-115.25,36.5,0.34,0.065
-115.25,36.75,0,0.042
-115.25,37,0,0.038
-115.25,37.25,0.262,0.08
-115.25,37.5,1.228,0.106
-115.25,37.75,1.125,0.109
-115.25,38,0.104,0.106
-115.25,38.25,0.809,0.084
-115.25,38.5,1.343,0.072
-115.25,38.75,1.341,0.078
-115.25,39,1.327,0.093
-115.25,39.25,1.141,0.121
-115.25,39.5,0.935,0.117
-115.25,39.75,1.198,0.091
-115.25,40,1.031,0.096
-115.25,40.25,1.209,0.077
-115.25,40.5,1.373,0.05
-115.25,40.75,1.36,0.043
-115.25,41,0.839,0.059
-115.25,41.25,1.209,0.083
-115.25,41.5,1.298,0.089
-115.25,41.75,1.319,0.092
-115.25,42,1.123,0.153
-115.25,42.25,1.356,0.265
-115.25,42.5,1.433,0.279
-115.25,42.75,1.582,0.236
-115.25,43,1.294,0.207
-115.25,43.25,1.082,0.139
-115,29.5,0,0.193
-115,29.75,0,0.213
-115,30,0,0.275
-115,30.25,1.569,0.225
-115,30.5,1.421,0.073
-115,30.75,1.469,0.044
-115,31,1.434,0.043
-115,31.75,0,0.132
-115,32,0.025,0.115
-115,32.25,0.934,0.107
-115,32.5,0.892,0.111
-115,32.75,0.624,0.155
-115,33,1.882,0.169
-115,33.25,1.111,0.162
-115,33.5,0.959,0.132
-115,33.75,1.286,0.108
-115,34,0.876,0.093
-115,34.25,1.139,0.115
-115,34.5,0.319,0.149
-115,34.75,0,0.18
-115,35,0.014,0.202
-115,35.25,0.371,0.217
-115,35.5,1.387,0.154
-115,35.75,1.223,0.089
-115,36,1.165,0.069
-115,36.25,0.813,0.085
-115,36.5,1.371,0.102
-115,36.75,0.904,0.074
-115,37,0.945,0.052
-115,37.25,0.378,0.093
-115,37.5,1.31,0.135
-115,37.75,1.327,0.111
-115,38,1.385,0.109
-115,38.25,1.406,0.106
-115,38.5,0.983,0.084
-115,38.75,0.373,0.071
-115,39,0.606,0.072
-115,39.25,0.717,0.08
-115,39.5,0.991,0.077
-115,39.75,0.956,0.077
-115,40,0.969,0.078
-115,40.5,1.197,0.057
-115,40.75,1.111,0.049
-115,41,1.375,0.061
-115,41.25,1.156,0.095
-115,41.5,1.321,0.097
-115,41.75,1.354,0.096
-115,42,1.247,0.167
-115,42.25,1.314,0.273
-115,42.5,1.225,0.278
-115,42.75,0.515,0.227
-115,43,0.574,0.213
-115,43.25,0.997,0.131
-115,43.5,0.94,0.049
-114.75,27.75,0,0.208
-114.75,29.25,0.003,0.159
-114.75,29.5,0,0.159
-114.75,29.75,0,0.202
-114.75,30,0.001,0.243
-114.75,32,1.174,0.177
-114.75,32.25,2.353,0.154
-114.75,32.5,2.258,0.144
-114.75,32.75,0.688,0.162
-114.75,33,1.01,0.183
-114.75,33.25,0.803,0.18
-114.75,33.5,0.973,0.148
-114.75,33.75,0.819,0.119
-114.75,34,0.739,0.127
-114.75,34.25,1.319,0.145
-114.75,34.5,1.364,0.158
-114.75,34.75,0.234,0.147
-114.75,35,0.682,0.165
-114.75,35.25,0.919,0.197
-114.75,35.5,0.279,0.165
-114.75,35.75,0.556,0.111
-114.75,36,0.314,0.093
-114.75,36.25,0.065,0.111
-114.75,36.5,1.157,0.135
-114.75,36.75,1.448,0.111
-114.75,37,0.879,0.082
-114.75,37.25,0.746,0.123
-114.75,37.5,0.873,0.146
-114.75,37.75,1.038,0.106
-114.75,38,1.138,0.109
-114.75,38.25,1.056,0.116
-114.75,38.5,1.005,0.097
-114.75,38.75,0.923,0.069
-114.75,39,0.718,0.069
-114.75,39.25,0.712,0.057
-114.75,40,0.901,0.064
-114.75,40.25,1.366,0.081
-114.75,40.5,1.271,0.067
-114.75,40.75,0.885,0.059
-114.75,41,1.159,0.075
-114.75,41.25,1.166,0.108
-114.75,41.5,1.364,0.107
-114.75,41.75,1.248,0.104
-114.75,42,1.333,0.175
-114.75,42.25,1.326,0.267
-114.75,42.5,1.153,0.244
-114.75,42.75,0.082,0.209
-114.75,43,1.128,0.212
-114.75,43.25,1.027,0.133
-114.75,43.5,1.049,0.052
-114.5,27.5,0,0.193
-114.5,27.75,0,0.186
-114.5,29,0.004,0.16
-114.5,29.25,0,0.125
-114.5,29.5,0,0.154
-114.5,29.75,0.003,0.177
-114.5,31.75,0.003,0.232
-114.5,32,1.241,0.206
-114.5,32.25,1.229,0.186
-114.5,32.5,1.594,0.152
-114.5,32.75,1.206,0.149
-114.5,33,1.373,0.175
-114.5,33.25,1.532,0.177
-114.5,33.5,1.515,0.151
-114.5,33.75,1.435,0.139
-114.5,34,1.596,0.136
-114.5,34.25,1.496,0.127
-114.5,34.5,0.638,0.122
-114.5,34.75,0.985,0.117
-114.5,35,0.843,0.144
-114.5,35.25,1.169,0.173
-114.5,35.5,1.479,0.158
-114.5,35.75,1.485,0.146
-114.5,36,1.132,0.112
-114.5,36.25,0,0.093
-114.5,36.5,0.191,0.116
-114.5,36.75,1.134,0.129
-114.5,37,0.916,0.105
-114.5,37.25,1.071,0.148
-114.5,37.5,0.339,0.166
-114.5,37.75,1.016,0.129
-114.5,38,1.376,0.139
-114.5,38.25,0.66,0.148
-114.5,38.5,0.609,0.101
-114.5,38.75,1.038,0.071
-114.5,39,0.781,0.055
-114.5,39.25,0.86,0.045
-114.5,39.5,1.218,0.036
-114.5,39.75,1.359,0.053
-114.5,40,1.022,0.08
-114.5,40.25,1.172,0.087
-114.5,40.5,1.08,0.073
-114.5,40.75,0.858,0.066
-114.5,41,1.154,0.082
-114.5,41.25,1.094,0.111
-114.5,41.5,1.113,0.12
-114.5,41.75,1.241,0.116
-114.5,42,1.37,0.161
-114.5,42.25,1.06,0.208
-114.5,42.5,0.818,0.212
-114.5,42.75,0.523,0.223
-114.5,43,1.393,0.226
-114.5,43.25,1.068,0.141
-114.25,27.25,0,0.217
-114.25,27.5,0,0.202
-114.25,27.75,0,0.236
-114.25,28,0,0.33
-114.25,28.75,0.002,0.143
-114.25,29,0,0.147
-114.25,29.25,0,0.155
-114.25,29.5,0,0.116
-114.25,29.75,0.001,0.203
-114.25,31.75,0,0.241
-114.25,32,0,0.213
-114.25,32.25,0,0.178
-114.25,32.5,1.73,0.138
-114.25,32.75,1.387,0.118
-114.25,33,1.182,0.155
-114.25,33.25,0.07,0.164
-114.25,33.5,0.443,0.149
-114.25,33.75,1.23,0.137
-114.25,34,1.48,0.113
-114.25,34.25,0.907,0.091
-114.25,34.5,1.365,0.092
-114.25,34.75,1.498,0.102
-114.25,35,1.021,0.143
-114.25,35.25,1.385,0.16
-114.25,35.5,1.139,0.152
-114.25,35.75,1.374,0.148
-114.25,36,1.104,0.086
-114.25,36.25,0.023,0.066
-114.25,36.5,0,0.091
-114.25,36.75,0.631,0.112
-114.25,37,1.458,0.111
-114.25,37.25,1.212,0.158
-114.25,37.5,0.8,0.193
-114.25,37.75,0.655,0.167
-114.25,38,0.602,0.176
-114.25,38.25,0.57,0.163
-114.25,38.5,1.097,0.119
-114.25,38.75,1.282,0.073
-114.25,39,0.779,0.049
-114.25,39.25,1.061,0.037
-114.25,39.5,0.818,0.037
-114.25,39.75,1.019,0.059
-114.25,40,1.053,0.076
-114.25,40.25,1.416,0.071
-114.25,40.5,1.307,0.059
-114.25,40.75,1.44,0.044
-114.25,41,1.435,0.051
-114.25,41.25,1.093,0.079
-114.25,41.5,1.32,0.105
-114.25,41.75,1.191,0.119
-114.25,42,1.274,0.137
-114.25,42.25,0.834,0.158
-114.25,42.5,0.651,0.178
-114.25,42.75,0.772,0.241
-114.25,43,1.599,0.251
-114.25,43.25,1.152,0.142
-114,27.25,0,0.195
-114,27.5,0,0.225
-114,27.75,0,0.332
-114,28,0,0.295
-114,28.25,0,0.164
-114,28.5,0,0.115
-114,28.75,0,0.115
-114,29,0,0.156
-114,29.25,0,0.127
-114,29.5,0,0.141
-114,31.75,0,0.213
-114,32,0,0.189
-114,32.25,0.003,0.166
-114,32.5,0.949,0.136
-114,32.75,1.971,0.106
-114,33,1.264,0.129
-114,33.25,0.145,0.131
-114,33.5,0.004,0.126
-114,33.75,1.046,0.116
-114,34,1.539,0.105
-114,34.25,1.196,0.09
-114,34.5,1.324,0.093
-114,34.75,1.465,0.104
-114,35.5,1.48,0.122
-114,35.75,1.265,0.108
-114,36,0.933,0.058
-114,36.25,0.059,0.05
-114,36.5,0,0.072
-114,36.75,0.1,0.078
-114,37,0.721,0.066
-114,37.25,0.808,0.152
-114,37.5,0.947,0.253
-114,37.75,0.775,0.213
-114,38,0.966,0.186
-114,38.25,0.745,0.159
-114,38.5,0.724,0.12
-114,38.75,0.898,0.096
-114,39,1.426,0.077
-114,39.25,1.439,0.049
-114,39.5,1.583,0.047
-114,39.75,1.339,0.043
-114,40,0.559,0.06
-114,40.25,1.13,0.062
-114,40.5,1.861,0.065
-114,40.75,2.019,0.049
-114,41,1.738,0.046
-114,41.25,1.781,0.067
-114,41.5,1.4,0.106
-114,41.75,1.124,0.118
-114,42,0.967,0.114
-114,42.25,0.975,0.116
-114,42.5,0.314,0.169
-114,42.75,0.254,0.251
-114,43,0.943,0.269
-114,43.25,0.567,0.158
-113.75,27,0,0.26
-113.75,27.25,0,0.204
-113.75,27.5,0,0.225
-113.75,27.75,0,0.261
-113.75,28,0,0.228
-113.75,28.25,0,0.144
-113.75,28.5,0,0.105
-113.75,28.75,0,0.102
-113.75,29,0,0.187
-113.75,29.25,0,0.146
-113.75,31.75,0,0.188
-113.75,32,0,0.168
-113.75,32.25,0,0.157
-113.75,32.5,0.723,0.142
-113.75,32.75,1.657,0.111
-113.75,33,1.403,0.131
-113.75,33.25,1.533,0.133
-113.75,33.5,1.492,0.122
-113.75,33.75,1.494,0.096
-113.75,34,1.41,0.086
-113.75,34.25,1.177,0.078
-113.75,34.5,1.032,0.079
-113.75,34.75,1.465,0.094
-113.75,35,1.468,0.126
-113.75,35.5,1.297,0.118
-113.75,35.75,1.12,0.063
-113.75,36,0.238,0.04
-113.75,36.25,0,0.071
-113.75,36.5,0.168,0.107
-113.75,36.75,0.656,0.065
-113.75,37,1.093,0.038
-113.75,37.25,0.801,0.107
-113.75,37.5,0.614,0.234
-113.75,37.75,0.794,0.203
-113.75,38,1.403,0.199
-113.75,38.25,0.834,0.16
-113.75,38.5,0.878,0.118
-113.75,38.75,0.815,0.097
-113.75,39,1.065,0.088
-113.75,39.25,1.002,0.06
-113.75,39.5,1.403,0.061
-113.75,39.75,1.43,0.055
-113.75,40,1.746,0.052
-113.75,40.25,2.018,0.076
-113.75,40.5,2.115,0.095
-113.75,40.75,2.107,0.089
-113.75,41,2.027,0.078
-113.75,41.25,2.069,0.086
-113.75,41.5,1.835,0.109
-113.75,41.75,1.252,0.109
-113.75,42,0.925,0.087
-113.75,42.25,0.765,0.074
-113.75,42.5,0.621,0.137
-113.75,42.75,0.179,0.234
-113.75,43,0.54,0.298
-113.75,43.25,0.184,0.192
-113.75,43.5,0.145,0.075
-113.5,27,0,0.283
-113.5,27.25,0,0.244
-113.5,27.5,0,0.178
-113.5,27.75,0,0.155
-113.5,28,0,0.139
-113.5,28.25,0,0.102
-113.5,28.5,0,0.044
-113.5,28.75,0,0.042
-113.5,29,0,0.164
-113.5,31.5,1.4,0.203
-113.5,31.75,0.522,0.174
-113.5,32,0,0.16
-113.5,32.25,0,0.166
-113.5,32.5,0.544,0.152
-113.5,32.75,1.617,0.131
-113.5,33,1.364,0.147
-113.5,33.25,1.497,0.146
-113.5,33.5,0.623,0.125
-113.5,33.75,1.494,0.093
-113.5,34,1.235,0.071
-113.5,34.25,1.35,0.062
-113.5,34.5,0.782,0.064
-113.5,34.75,1.171,0.098
-113.5,35.5,1.09,0.132
-113.5,35.75,1.28,0.065
-113.5,36,0.258,0.04
-113.5,36.25,0.071,0.072
-113.5,36.5,0.628,0.114
-113.5,36.75,1.461,0.077
-113.5,37,1.418,0.036
-113.5,37.25,1.23,0.065
-113.5,37.75,0.598,0.17
-113.5,38,1.433,0.182
-113.5,38.25,1.309,0.168
-113.5,38.5,1.318,0.121
-113.5,38.75,1.383,0.1
-113.5,39,1.216,0.095
-113.5,39.25,0.68,0.074
-113.5,39.5,0.962,0.082
-113.5,39.75,1.098,0.088
-113.5,40,1.421,0.098
-113.5,40.25,1.87,0.128
-113.5,40.5,2.062,0.145
-113.5,40.75,2.067,0.142
-113.5,41,2.083,0.126
-113.5,41.25,1.814,0.113
-113.5,41.5,1.924,0.107
-113.5,41.75,1.372,0.081
-113.5,42,0.893,0.054
-113.5,42.25,1.19,0.064
-113.5,42.5,0.875,0.131
-113.5,42.75,1.02,0.239
-113.5,43,0.517,0.301
-113.5,43.25,0.059,0.262
-113.5,43.5,0.216,0.121
-121.25,43.25,1.019,0.149
-121.25,43.5,1.228,0.155
-121,43.25,1.098,0.176
-121,43.5,0.802,0.183
-121,44,1.221,0.164
-120.75,40.5,0.637,0.065
-120.75,41,1.12,0.096
-120.75,43,0.313,0.114
-120.75,43.25,1.177,0.171
-120.75,43.5,0.911,0.219
-120.75,43.75,1.299,0.217
-120.75,44,1.326,0.174
