lon,lat,cap_mid,annual_cf,t2m_mean,t2m_max,t2m_min
54.25,27,14.423,0.236,26.65199469,43.01828859,4.315293917
54.25,27.25,14.38,0.237,25.72984481,43.45390847,2.460855998
54.25,27.5,9.627,0.238,24.7083773,42.81065668,1.135675883
54.25,27.75,11.753,0.24,23.73808152,42.59488234,0.183011837
54.25,28,11.06,0.241,23.06695717,42.76180211,-1.168631168
54.25,28.25,15.088,0.241,22.25847105,43.16078107,-1.807811746
54.25,28.5,15.508,0.24,21.73132672,42.76587333,-2.778796255
54.25,29.75,10.828,0.247,17.92015584,39.23816651,-6.17622423
54.25,30,20.464,0.249,17.02764695,39.14045737,-7.324306542
54.25,30.25,21.655,0.247,18.0213872,40.65494893,-8.000128045
54.25,30.5,24.429,0.245,18.50349906,41.20049159,-8.572133594
54.25,30.75,23.253,0.245,18.13067315,40.95621876,-10.36753891
54.25,31.75,11.942,0.241,17.74888515,41.72364258,-9.549224923
54.25,32,17.817,0.237,18.67243659,42.51345807,-5.585898219
54.25,32.25,19.784,0.236,20.07091338,44.26204442,-4.991500994
54.25,32.5,10.642,0.237,20.10276261,44.4900324,-5.596076254
54.25,32.75,19.417,0.236,21.48185016,46.09001945,-4.511097757
54.25,33,20.814,0.234,21.27999763,46.19383541,-5.199132901
54.25,33.25,20.527,0.233,20.69064933,45.43658963,-4.50906215
54.25,33.5,13.194,0.232,20.90615948,45.48137298,-4.384890127
54.25,33.75,17.896,0.232,20.30641763,45.02132581,-4.181329433
54.25,34,13.048,0.233,20.32523772,44.56534986,-4.175222613
54.25,34.25,19.818,0.231,20.66983858,42.88190292,-0.991533365
54.25,34.5,16.691,0.229,20.68377127,42.30786177,-0.574233943
54.25,34.75,18.426,0.228,20.98410788,45.20453044,-4.521275792
54.25,35,20.495,0.227,20.40036306,44.75669691,-5.089210127
54.25,35.25,19.44,0.227,18.22369163,41.5831857,-5.807779375
54.25,35.5,13.911,0.229,16.0033237,39.86716905,-6.998609432
54.25,35.75,19.892,0.226,16.39693787,40.76690732,-5.425085271
54.25,36,18.307,0.224,15.22261421,39.50890223,-7.30598608
54.25,37.25,4.954,0.195,19.43342034,44.19283379,-2.54266585
54.25,37.5,11.865,0.201,18.91428843,44.70784234,-4.798118335
54.25,37.75,17.08,0.204,18.59844932,44.94600835,-7.755855213
54.25,38,17.746,0.206,17.96527846,44.64270292,-8.76755186
54.25,38.25,17.685,0.206,17.84662464,45.1353198,-9.042358796
54.25,38.5,17.233,0.207,17.69241189,44.7546613,-9.408768044
54.25,38.75,17.173,0.207,17.56841437,44.51445968,-9.632684807
54.25,39,16.684,0.207,17.55176915,44.57552789,-9.691717408
54.25,39.25,16.496,0.206,17.84920043,44.81776512,-10.51410261
54.25,39.5,15.037,0.204,17.65681542,44.09512466,-10.66066631
54.25,39.75,5.372,0.203,16.64614608,43.33787888,-11.03725359
54.25,40.25,15.631,0.202,15.7673766,43.8162465,-10.97822099
54.25,40.5,14.464,0.201,15.53132035,43.67375402,-8.482566889
54.25,40.75,10.672,0.201,15.44266809,38.23257668,-6.027624924
54.25,41,1.579,0.202,15.6489916,34.4829887,-3.627644347
54.25,41.25,0,0.201,15.46061546,38.78015495,-5.856633941
54.25,41.5,5.968,0.201,14.67540163,39.47429691,-10.09680319
54.25,41.75,10.302,0.201,13.96553446,39.38676581,-12.682024
54.25,42,9.2,0.198,13.92704611,41.48954778,-15.07996897
54.25,42.25,12.941,0.196,14.09787696,42.69055587,-16.24026492
54.25,42.5,13.056,0.193,14.07025606,42.55009899,-16.50489382
54.25,42.75,5.471,0.192,14.1032626,42.56027703,-17.81175348
54.25,43,0.867,0.191,13.92479961,42.63355888,-17.89724897
54.25,43.25,4.877,0.19,13.72360314,42.74144604,-18.54660758
54.25,43.5,8.464,0.19,12.76178048,41.89870477,-19.15525405
54.25,43.75,7.64,0.189,12.10844613,41.08242639,-19.19189498
54.25,44,9.048,0.188,12.00040509,41.25545298,-19.69061868
54.25,44.25,9.197,0.186,12.07842904,41.18013552,-21.21935949
54.25,44.5,7.981,0.186,11.88260291,41.61168419,-21.90943024
54.25,44.75,8.365,0.186,11.90442427,41.78471078,-19.17357452
54.25,45,7.348,0.185,12.60678885,36.5939131,-10.97414978
54.25,45.25,0.878,0.184,12.94490075,34.92675102,-7.920739374
54.25,45.5,4.254,0.184,12.76963926,38.28346685,-12.85505059
54.25,45.75,7.193,0.182,12.53758725,42.02898362,-19.4320966
54.25,46,6.258,0.18,12.46517559,42.60302477,-21.8687181
54.25,46.25,7.535,0.18,12.26679035,42.93279309,-21.96439162
54.25,46.5,5.341,0.179,11.98558993,42.68241344,-22.72977983
54.25,46.75,5.741,0.18,11.70099081,42.72312558,-27.97961012
54.25,47,6.829,0.178,11.44735451,42.83101275,-29.79537151
54.25,47.25,5.493,0.177,11.1756471,42.83304836,-29.97246931
54.25,47.5,4.903,0.175,11.06141627,42.82490593,-28.55365128
54.25,47.75,3.823,0.174,10.79568707,42.65595055,-28.20149128
54.25,48,4.101,0.172,10.47804502,42.63559448,-28.63100434
54.25,48.25,4.115,0.171,10.35434922,42.50124442,-28.76128318
54.25,48.5,3.764,0.17,10.15274928,42.31600419,-27.63152133
54.25,48.75,3.462,0.169,9.906931205,42.20811703,-27.28343255
54.25,49,2.358,0.168,9.615516599,42.12465714,-26.70328457
54.25,49.25,2.169,0.168,9.193062577,41.67478801,-26.62593151
54.25,49.5,2.361,0.168,8.745031145,41.16792188,-26.57097012
54.25,49.75,1.328,0.167,8.377245823,40.83408234,-27.01066122
54.5,17.5,5.24,0.25,25.13029067,39.52722269,9.151895996
54.5,17.75,17.629,0.252,26.64828499,43.64525552,9.290317268
54.5,18,35.382,0.253,27.26195698,44.39028766,9.123397499
54.5,18.25,35.646,0.253,27.61635189,44.82183633,9.123397499
54.5,18.5,35.572,0.252,27.88743823,45.47730176,9.011439117
54.5,18.75,34.687,0.252,28.09281716,45.76432234,9.015510331
54.5,19,33.619,0.252,28.44161553,46.59892119,9.054186863
54.5,19.25,34.889,0.251,28.68860483,47.05896835,8.838412528
54.5,19.5,34.42,0.25,28.93712963,47.43148442,8.879124667
54.5,19.75,32.299,0.25,28.89720726,47.80196489,8.290834262
54.5,20,15.533,0.249,29.03753715,48.06862939,7.94681669
54.5,20.25,0,0.249,29.17572251,48.35768558,7.680152181
54.5,20.5,0,0.248,29.36484508,48.58363795,7.437914956
54.5,20.75,0,0.247,29.58111951,48.68134708,7.560051372
54.5,21,0,0.246,29.69743647,48.74037968,7.623155187
54.5,21.25,0,0.246,29.7030863,48.47982199,6.747844205
54.5,21.5,0,0.245,29.69489312,48.51646292,6.953440505
54.5,21.75,0,0.245,29.67383464,48.65284858,7.079648135
54.5,22,0,0.245,29.54424291,48.36989922,7.29542247
54.5,22.25,0,0.245,29.43087091,48.07677182,7.340205823
54.5,22.5,6.152,0.244,29.35095828,47.81214292,7.34224143
54.5,22.75,14.566,0.245,29.32611131,47.43352003,7.751398424
54.5,23,0,0.245,29.25421573,47.1017161,8.419077499
54.5,23.25,1.046,0.244,29.01682304,46.63963332,8.921872412
54.5,23.5,24.099,0.244,28.8216678,46.36482639,9.190572528
54.5,23.75,30.632,0.243,28.70415228,46.05337853,9.703545475
54.5,24,30.627,0.243,28.81413276,46.02488003,10.11270247
54.5,24.25,27.221,0.241,29.07043384,46.82487356,11.06740212
54.5,24.5,4.271,0.24,28.60579891,43.97909506,12.5880005
54.5,26.75,21.964,0.235,27.57558552,43.03457344,6.731559349
54.5,27,9.676,0.236,26.63199364,42.80454986,4.626741778
54.5,27.25,7.585,0.236,25.80543341,43.06307194,3.252707096
54.5,27.5,14.856,0.237,25.19790578,43.12414015,2.155514958
54.5,27.75,14.373,0.239,24.08538796,43.05696512,0.172833802
54.5,28,8.801,0.241,22.92440397,42.67630662,-0.62308851
54.5,28.25,12.481,0.241,22.41319224,42.83915518,-1.435295677
54.5,29.75,8.656,0.25,17.06164047,38.48702755,-6.699375213
54.5,30,23.856,0.247,17.97983129,40.027982,-7.820994634
54.5,30.25,24.328,0.246,18.44351586,40.95418315,-9.565509778
54.5,30.5,23.841,0.247,17.21703023,39.47429691,-9.028109547
54.5,31,23.431,0.25,16.25758616,38.56641622,-9.734465154
54.5,31.25,19.383,0.248,16.61303015,39.47633252,-10.11715926
54.5,31.5,4.039,0.244,17.56823268,41.12720974,-11.87388804
54.5,31.75,20.481,0.24,18.46218926,42.09615864,-7.4586566
54.5,32,19.799,0.237,19.38361656,42.96129159,-5.901417294
54.5,32.25,8.541,0.238,18.62728384,42.13076396,-5.978770358
54.5,32.5,8.43,0.24,18.66410691,42.20404581,-5.999126427
54.5,32.75,9.143,0.236,21.67798844,46.21012026,-5.176741225
54.5,33,21.553,0.233,21.94269637,46.57652951,-4.665803884
54.5,33.25,21.376,0.232,21.02312113,45.70732535,-4.006267237
54.5,33.5,11.804,0.234,20.35716505,44.6956287,-3.436297295
54.5,33.75,17.128,0.234,19.72970798,43.98520188,-3.413905619
54.5,34,10.47,0.233,20.06932364,44.41675055,-3.314160879
54.5,34.25,19.553,0.232,21.09060669,44.99079171,-2.282108162
54.5,34.5,18.891,0.229,21.08090535,44.20708304,-1.667354868
54.5,34.75,17.873,0.229,21.16899309,45.9271709,-5.115673017
54.5,35,20.497,0.227,20.72144252,45.58111772,-5.830171051
54.5,35.25,19.968,0.226,18.66865412,42.27325645,-4.934504
54.5,35.5,10.794,0.227,16.78246708,40.56334662,-5.79760134
54.5,35.75,18.592,0.225,16.96723063,41.52211749,-4.771655445
54.5,36,19.415,0.223,16.8913176,41.49769021,-4.234255214
54.5,36.25,18.703,0.222,13.10875251,37.19238154,-9.671361339
54.5,37.25,2.313,0.192,19.8547875,46.47882038,-2.34317637
54.5,37.5,11.455,0.198,19.06987053,45.64422153,-4.146724115
54.5,37.75,14.92,0.202,19.02043476,45.84778223,-6.241363652
54.5,38,17.723,0.204,18.34890439,45.63811471,-7.379267929
54.5,38.25,17.683,0.206,17.996705,45.46305252,-8.482566889
54.5,38.5,17.233,0.207,17.75851489,45.49765783,-9.323272553
54.5,38.75,17.173,0.208,17.49686617,45.28799032,-9.669325732
54.5,39,16.724,0.208,17.43846807,45.02539702,-9.697824229
54.5,39.25,16.471,0.206,17.40681744,44.64677413,-9.402661224
54.5,39.5,16.219,0.204,16.62079716,43.03660905,-9.459658218
54.5,40.25,15.656,0.202,15.69427898,43.65746916,-10.24947371
54.5,40.5,14.26,0.202,15.27930091,43.88545714,-9.911562958
54.5,40.75,12.791,0.202,15.19155591,38.1796509,-7.163493594
54.5,41,3.42,0.201,15.38049611,36.76286847,-6.357393248
54.5,41.25,2.464,0.2,15.19322236,40.84426038,-8.680020761
54.5,41.5,13.054,0.201,14.22772546,41.5241531,-13.5329077
54.5,41.75,12.399,0.201,13.69214439,41.51804627,-16.62499463
54.5,42,13.795,0.199,13.72326897,42.17758292,-16.75934469
54.5,42.25,13.355,0.196,13.80293063,41.93127448,-17.00158191
54.5,42.5,13.599,0.194,13.7528242,42.10226547,-17.22142746
54.5,42.75,11.873,0.192,13.78345911,42.30989737,-17.84025197
54.5,43,5.923,0.191,13.89016417,42.68037783,-17.98681567
54.5,43.25,0,0.19,13.62202255,42.64984373,-18.44279163
54.5,43.5,2.913,0.19,12.66060984,41.80710246,-19.0514381
54.5,43.75,7.283,0.189,12.09031315,41.11906732,-19.09825706
54.5,44,7.651,0.188,12.05696363,41.46512049,-19.61326561
54.5,44.25,8.16,0.186,12.19821746,41.59539934,-20.7532055
54.5,44.5,8.533,0.185,12.02707029,41.88241992,-20.55778723
54.5,44.75,8.202,0.186,12.01910398,42.06562454,-18.97001382
54.5,45,7.824,0.186,12.38444676,39.24020211,-13.8850677
54.5,45.25,6.132,0.185,12.72352572,37.58321807,-11.04336041
54.5,45.5,9.591,0.183,12.74169555,38.42595934,-13.40059325
54.5,45.75,7.866,0.182,12.5097513,42.56841945,-20.26058862
54.5,46,5.804,0.179,12.39740035,42.73941044,-22.08652804
54.5,46.25,7.135,0.179,12.21474055,42.70887633,-22.10077729
54.5,46.5,5.645,0.179,11.96379429,42.57249067,-22.33690769
54.5,46.75,5.42,0.18,11.69536832,42.70887633,-27.98978815
54.5,47,7.235,0.179,11.34535656,42.82897714,-29.21115232
54.5,47.25,5.419,0.177,11.07301974,42.83101275,-29.40046376
54.5,47.5,4.48,0.175,10.74684988,42.59691795,-27.98164573
54.5,47.75,4.221,0.174,10.48260659,42.42999818,-28.02846469
54.5,48,4.3,0.173,10.28152228,42.27529205,-28.40505197
54.5,48.25,3.748,0.171,10.17115062,42.12465714,-28.5597581
54.5,48.5,3.232,0.17,10.03095862,42.00252073,-27.75569336
54.5,48.75,3.046,0.169,9.764989103,41.88241992,-26.95569983
54.5,49,1.792,0.169,9.403302259,41.73382061,-26.95977104
54.5,49.25,1.642,0.168,8.943995733,41.23916812,-27.34246515
54.5,49.5,1.514,0.168,8.518232923,40.75062246,-27.38114168
54.75,17.5,0,0.249,24.90835737,39.68803564,8.003813684
54.75,17.75,1.167,0.251,26.85010323,43.07732119,9.475557499
54.75,18,34.547,0.252,27.45978512,43.97909506,9.347314262
54.75,18.25,35.641,0.252,27.59722149,44.63456049,9.530518886
54.75,18.5,35.594,0.252,27.82874258,45.26966986,9.536625707
54.75,18.75,35.068,0.252,27.87648456,45.50376465,9.288281661
54.75,19,34.955,0.252,28.19594229,46.18162176,9.341207441
54.75,19.25,34.79,0.252,28.43311553,46.66813182,9.062329291
54.75,19.5,34.195,0.25,28.84370468,47.23403055,8.840448135
54.75,19.75,33.556,0.25,28.82836532,47.68186408,7.696437037
54.75,20,25.565,0.25,28.85888576,47.8345346,7.287280043
54.75,20.25,0,0.249,29.02672368,48.13173321,7.010437499
54.75,20.5,0,0.248,29.24895754,48.33936512,7.285244436
54.75,20.75,0,0.247,29.44902128,48.42078939,7.724935534
54.75,21,0,0.246,29.59608252,48.50221367,7.9203538
54.75,21.25,0,0.246,29.66014157,48.3637924,7.993635649
54.75,21.5,0,0.245,29.63236448,48.39839772,6.969725361
54.75,21.75,0,0.245,29.5841516,48.55513945,7.44198617
54.75,22,0,0.245,29.47789635,48.38821968,7.855214378
54.75,22.25,0,0.245,29.44769874,48.06659379,7.950887904
54.75,22.5,0.768,0.244,29.42536592,47.85896188,7.952923511
54.75,22.75,16.724,0.244,29.4645546,47.61265344,8.390579002
54.75,23,0,0.244,29.35567697,47.11392974,9.062329291
54.75,23.25,0,0.244,29.18899706,46.69866593,9.33510062
54.75,23.5,1.453,0.243,29.00388382,46.41164535,9.119326285
54.75,23.75,26.288,0.242,28.9015422,46.28747333,10.05366987
54.75,24,30.571,0.242,28.84955427,45.85388905,10.04145623
54.75,24.25,29.967,0.241,29.01271915,46.16940812,10.82109368
54.75,24.5,28.306,0.24,28.95044983,46.58467194,11.31981738
54.75,24.75,25.505,0.241,28.1397112,42.53788535,12.93608929
54.75,25,14.59,0.24,27.58985423,39.79592281,14.2307353
54.75,26.75,20.118,0.237,27.20385621,41.79692442,7.234354262
54.75,27,10.32,0.236,26.27030448,42.24475795,5.017578309
54.75,27.25,11.111,0.235,26.01639589,43.01014616,4.447608367
54.75,27.5,9.442,0.237,25.42998096,43.20963564,3.114285824
54.75,27.75,2.05,0.238,24.89543855,44.12769437,1.424732068
54.75,28,17.19,0.24,23.34282918,43.1383894,0.23390201
54.75,28.25,11.721,0.24,22.71118248,42.62338084,-0.891788625
54.75,29.75,20.378,0.25,17.07067695,38.46056466,-7.151279953
54.75,30,24.833,0.247,18.31560934,40.34553668,-7.843386311
54.75,30.25,24.496,0.247,17.47518477,39.44986963,-9.256097524
54.75,31,20.732,0.249,17.22876116,39.85088419,-11.5095144
54.75,31.25,10.104,0.247,17.94647436,40.84426038,-12.01027371
54.75,31.5,0.029,0.244,18.64979069,42.11040789,-10.21486839
54.75,31.75,12.669,0.241,19.02291392,42.88597414,-6.212865155
54.75,32,11.207,0.239,18.67050202,42.51752928,-6.473422843
54.75,32.25,13.228,0.239,17.7939598,41.37148258,-6.253577294
54.75,32.5,10.09,0.239,18.29218897,41.86002824,-6.088693132
54.75,32.75,16.101,0.234,21.78164728,46.46253552,-5.256129895
54.75,33,21.135,0.232,21.91059501,46.54803101,-5.007785849
54.75,33.25,18.975,0.233,20.59710109,45.20249483,-3.641893595
54.75,33.5,11.223,0.235,20.06155478,44.56127864,-3.947234636
54.75,33.75,15.822,0.235,19.90058124,44.23965275,-4.35639163
54.75,34,15.131,0.233,20.21062916,44.86865529,-2.976250127
54.75,34.25,18.389,0.231,20.92977799,45.75617991,-3.334516948
54.75,34.5,17.608,0.23,21.49664678,46.15312327,-3.137063075
54.75,34.75,11.649,0.229,21.25716425,46.47271356,-4.68819556
54.75,35,20.43,0.228,21.08412631,46.24472558,-6.290218219
54.75,35.25,20.105,0.226,19.4535208,43.4620509,-4.547738682
54.75,35.5,17.423,0.226,17.71305972,41.66664558,-5.630681572
54.75,35.75,18.312,0.225,17.12146145,41.85799263,-4.749263768
54.75,36,19.362,0.223,17.13088749,41.94145252,-4.502955329
54.75,36.25,18.736,0.22,14.77040288,38.66412535,-6.481565271
54.75,37.25,1.335,0.19,19.91373992,46.662025,-2.109081573
54.75,37.5,11.23,0.196,19.07577783,46.04930731,-3.336552555
54.75,37.75,13.986,0.2,19.1817383,46.6314909,-4.753334982
54.75,38,16.557,0.203,18.59647512,46.19790662,-5.921773363
54.75,38.25,16.836,0.204,18.23328568,45.94549136,-6.959932901
54.75,38.5,15.93,0.205,17.98386867,45.74803749,-8.014377293
54.75,38.75,17.171,0.208,17.56302084,45.28595471,-8.92022238
54.75,39,16.724,0.208,17.32769967,44.95415078,-9.081035328
54.75,39.25,16.422,0.205,17.18271783,44.6671302,-9.408768044
54.75,39.5,13.484,0.203,16.58824599,43.52719032,-10.03166377
54.75,40,12.675,0.202,15.46044628,43.12006893,-9.919705385
54.75,40.25,13.47,0.202,15.75577823,43.86713668,-10.73191255
54.75,40.5,14.075,0.202,15.20981427,44.20504743,-10.84387093
54.75,40.75,15,0.201,15.04477113,43.82642454,-10.07848273
54.75,41,13.338,0.199,15.26899472,43.28291749,-9.57772342
54.75,41.25,12.609,0.2,14.84867502,42.40353529,-11.32427417
54.75,41.5,9.988,0.201,13.76931299,41.69921529,-15.61126238
54.75,41.75,12.115,0.2,13.60960451,41.731785,-17.29674492
54.75,42,14.07,0.198,13.72858602,41.77656836,-17.06875694
54.75,42.25,13.698,0.196,13.59481809,41.788782,-17.60005035
54.75,42.5,13.652,0.195,13.38285542,41.55875841,-17.5837655
54.75,42.75,13.055,0.194,13.37028814,41.82949414,-17.54712457
54.75,43,7.226,0.192,13.51448855,42.29157691,-17.59394353
54.75,43.25,1.639,0.191,13.27997686,42.30786177,-18.21480365
54.75,43.5,3.705,0.191,12.6161347,41.70939333,-19.19596619
54.75,43.75,6.883,0.19,12.20012747,41.21270523,-19.41174053
54.75,44,8.243,0.188,12.19502848,41.61982662,-19.48909359
54.75,44.25,9.357,0.186,12.19435528,42.09819425,-19.04329567
54.75,44.5,8.629,0.184,12.09587422,42.25697159,-21.05040411
54.75,44.75,8.817,0.185,12.07945866,42.73330362,-19.68044064
54.75,45,9.307,0.185,12.26867301,42.26714963,-16.91812203
54.75,45.25,8.362,0.185,12.48120089,42.37300119,-17.51251926
54.75,45.5,8.707,0.184,12.55143211,42.69462708,-19.33845868
54.75,45.75,7.696,0.181,12.45042578,43.09971286,-20.93233891
54.75,46,8.612,0.179,12.2730814,42.9633272,-22.44275925
54.75,46.25,6.878,0.179,12.17984579,42.88393853,-22.87023671
54.75,46.5,6.948,0.179,12.01480172,42.71498315,-22.99847995
54.75,46.75,5.719,0.18,11.65110152,42.66205737,-27.63355694
54.75,47,5.54,0.179,11.25041324,42.73126801,-28.24220341
54.75,47.25,4.74,0.177,10.85394704,42.61523841,-27.89004341
54.75,47.5,4.596,0.176,10.46275572,42.33228905,-27.29564619
54.75,47.75,4.434,0.175,10.19176995,42.16333367,-27.04323093
54.75,48,4.06,0.173,10.04582824,41.96791541,-27.66612665
54.75,48.25,3.007,0.172,9.948032204,41.78063957,-28.08546168
54.75,48.5,2.783,0.171,9.829507461,41.81320928,-28.32769891
54.75,48.75,2.583,0.17,9.621663743,41.79488882,-27.16943856
54.75,49,1.992,0.169,9.257300066,41.52008188,-27.5032781
54.75,49.25,2.884,0.168,8.804563147,40.99285969,-27.91243509
54.75,49.5,1.532,0.168,8.414577102,40.675305,-28.17095717
55,17.25,7.974,0.246,23.96606162,36.46974107,10.11677368
55,17.5,0,0.248,25.3287167,40.19286616,8.999225476
55,17.75,0,0.25,27.02231038,43.18927957,9.949853915
55,18,30.59,0.252,27.34399862,44.00352234,9.532554493
55,18.25,35.456,0.252,27.48170242,44.65695217,9.668940158
55,18.5,35.594,0.252,27.68373154,45.30020396,9.764613684
55,18.75,35.068,0.252,27.72977463,45.55261922,9.552910562
55,19,35.007,0.252,27.96610225,45.84981783,9.302530909
55,19.25,34.712,0.252,28.20134323,46.24065437,8.901516343
55,19.5,34.386,0.251,28.65585737,46.89408419,8.235872875
55,19.75,34.218,0.25,28.89497027,47.48033899,7.352419465
55,20,31.316,0.25,28.87620371,47.6900065,6.782449523
55,20.25,24.486,0.249,28.89803156,47.94242176,6.6582775
55,20.5,13.771,0.248,29.12046125,48.00552558,6.933084436
55,20.75,5.033,0.248,29.29228789,48.07473621,7.46844906
55,21,0,0.247,29.43287199,48.25794084,7.869463626
55,21.25,0,0.246,29.51273573,48.31086662,8.323403973
55,21.5,0,0.245,29.55019215,48.32308026,7.224176228
55,21.75,0,0.245,29.53641009,48.38211286,7.739184782
55,22,0,0.245,29.50777764,48.46964396,8.144270563
55,22.25,0,0.244,29.51131562,48.28643934,7.895926517
55,22.5,0.079,0.244,29.53132431,48.16023171,7.906104551
55,22.75,17.994,0.244,29.53811662,47.8935672,8.317297152
55,23,4.434,0.244,29.48667838,47.53530038,8.685742008
55,23.25,4.466,0.243,29.34102681,47.02232743,9.145789175
55,23.5,15.354,0.243,29.17451885,46.39536049,9.33510062
55,23.75,28.584,0.242,29.09701701,46.27729529,10.11270247
55,24,30.105,0.242,28.98422436,46.00045275,10.45264883
55,24.25,23.948,0.241,28.87325134,45.55465483,10.47707611
55,24.5,29.423,0.241,28.81069443,46.53378176,10.87605507
55,24.75,25.751,0.24,28.72005129,46.57652951,11.49691519
55,25,20.734,0.24,28.16900596,42.36282315,13.67908582
55,27,16.947,0.236,26.27555711,42.05748211,5.512230795
55,27.25,9.021,0.235,26.02164388,42.57656188,5.259815535
55,27.5,5.27,0.236,25.78137969,43.42133876,3.885780853
55,27.75,5.227,0.237,25.6681428,44.43914223,2.776375073
55,28,17.704,0.238,24.78218451,44.06866177,0.917865941
55,28.25,11.435,0.24,22.68847239,42.34043148,-0.743189319
55,29.5,7.913,0.25,17.19977068,38.16133044,-5.520758797
55,29.75,22.229,0.25,17.42681292,38.86972165,-7.230668623
55,30,24.805,0.248,17.65890247,39.48447495,-8.197581918
55,30.75,15.644,0.247,17.01367625,39.618825,-8.89375949
55,31,23.833,0.245,18.58285157,41.72771379,-10.71969891
55,31.25,21.237,0.245,18.65235629,42.09208743,-8.779765501
55,31.75,17.343,0.239,19.87419366,44.80555148,-5.834242265
55,32,23.339,0.237,20.54842033,45.70121853,-4.663768277
55,32.25,20.258,0.237,20.55482702,45.36534338,-3.371157873
55,32.5,2.198,0.236,20.58031313,44.7526257,-3.181846428
55,32.75,13.008,0.234,21.49486539,45.87628072,-6.410319028
55,33,20.553,0.234,20.70399363,45.11089252,-5.105494982
55,33.25,15.979,0.234,20.74212325,45.35923656,-5.233738219
55,33.5,20.687,0.234,20.67772378,45.56279726,-4.46224319
55,33.75,17.804,0.234,20.63046683,45.50783587,-4.360462844
55,34,20.525,0.233,20.76307629,45.66864882,-3.383371515
55,34.25,17.254,0.231,21.18854502,46.18569298,-3.759958798
55,34.5,19.775,0.231,21.53888377,46.81673113,-4.751299375
55,34.75,16.515,0.229,21.37967516,46.662025,-4.474456832
55,35,20.276,0.228,21.46755781,46.59281437,-6.369606889
55,35.25,20.434,0.225,20.39649346,45.00504096,-4.401174982
55,35.5,10.971,0.225,18.76050046,42.8167635,-4.763513017
55,35.75,12.696,0.226,17.47835359,41.88445552,-5.677500531
55,36,17.138,0.224,16.95450484,41.65239633,-6.113120415
55,36.25,16.061,0.22,15.19006165,39.59236211,-5.457654982
55,36.5,14.482,0.215,12.07907073,36.82597229,-8.910044345
55,37.25,0.964,0.19,19.44618367,45.99434593,-3.660214058
55,37.5,3.413,0.194,19.01628568,46.28543772,-2.776760648
55,37.75,8.354,0.198,18.91204704,46.49714084,-4.268860532
55,38,16.616,0.201,18.57706479,46.1917998,-5.502438335
55,38.25,15.872,0.202,18.25568871,45.93124211,-6.455102381
55,39.25,13.517,0.205,16.81197412,44.56331425,-9.506477177
55,39.5,14.617,0.202,16.92260555,44.48799679,-10.12123047
55,39.75,14.821,0.201,15.94309995,43.06307194,-9.186886888
55,40,14.398,0.201,16.08027747,43.62897067,-9.093248969
55,40.25,9.17,0.202,15.43406427,43.51701229,-11.40976966
55,40.5,13.738,0.202,14.90853285,43.57808049,-11.78432134
55,40.75,13.997,0.202,14.65672892,43.65543356,-11.68661221
55,41,14.468,0.201,14.72669735,43.32566523,-11.76192966
55,41.25,13.947,0.201,14.33756156,42.15519125,-13.23774469
55,41.5,10.264,0.201,13.69167813,41.26766662,-16.10591486
55,41.75,13.682,0.199,13.81321827,41.82745853,-17.07282816
55,42,14.132,0.198,13.69448798,41.9373813,-17.8789285
55,42.25,13.706,0.196,13.49970769,41.92313205,-18.29215671
55,42.5,13.652,0.196,13.29584551,41.44272882,-18.06823995
55,42.75,13.222,0.195,12.9614104,41.31855679,-17.92981868
55,43,9.104,0.193,12.88101829,41.52008188,-18.19851879
55,43.25,5.722,0.192,12.61372553,41.48954778,-18.89876758
55,43.5,4.831,0.191,12.4325586,41.53229552,-19.4626307
55,43.75,6.643,0.19,12.21015487,41.48547656,-19.61937243
55,44,6.111,0.188,12.24036917,41.73992743,-19.12879116
55,44.25,9.014,0.186,12.22615932,42.10022986,-19.33235186
55,44.5,9.462,0.185,12.17787298,42.29768373,-20.93844573
55,44.75,9.71,0.184,12.17284839,42.32414662,-18.44075602
55,45,9.238,0.185,12.24003778,42.2020102,-17.86671486
55,45.25,10.282,0.184,12.31542847,42.41778454,-18.66060157
55,45.5,10.373,0.183,12.4019515,42.7292324,-20.09570446
55,45.75,9.664,0.181,12.35688496,42.95518477,-20.12216735
55,46,7.842,0.18,12.14513016,42.91040142,-21.55727024
55,46.25,7.214,0.179,12.04538171,42.92057945,-22.56896688
55,46.5,6.619,0.18,11.83706849,42.75162408,-23.64987417
55,46.75,5.77,0.179,11.51026296,42.78012257,-26.33891093
55,47,4.619,0.178,11.13641647,42.7862294,-27.1531537
55,47.25,4.513,0.177,10.6272487,42.38114362,-27.47681521
55,47.5,4.667,0.176,10.2350741,42.09819425,-26.90480966
55,47.75,4.683,0.175,10.06475239,41.72567818,-25.39438931
55,48,4.481,0.173,9.952707565,41.51193945,-26.29209197
55,48.25,2.817,0.172,9.841612648,41.48344096,-26.65035879
55,48.5,2.426,0.171,9.673551095,41.36741136,-26.70328457
55,48.75,2.453,0.17,9.52382414,41.44883564,-27.02491047
55,49,2.129,0.169,9.142052826,41.30430755,-28.03457151
55,49.25,2.123,0.168,8.727290034,40.84629599,-28.79995971
55,49.5,1.28,0.167,8.349374183,40.62034362,-29.00555601
55.25,18.25,35.632,0.252,27.22856621,44.52260211,9.793112181
55.25,18.5,35.528,0.252,27.4331994,45.04168188,9.882678886
55.25,18.75,34.522,0.252,27.47680065,45.25949182,9.573266632
